ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.8699479]	[765.0, 366.73953533172607, 1341340822.8700321]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.8862481]	[765.0, 366.73953533172607, 1341340822.886317]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.9027619]	[765.0, 366.73953533172607, 1341340822.9028311]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.919117]	[765.0, 366.73953533172607, 1341340822.9191871]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.935519]	[765.0, 366.73953533172607, 1341340822.9355869]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.9520371]	[765.0, 366.73953533172607, 1341340822.952122]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.9684629]	[765.0, 366.73953533172607, 1341340822.968549]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340822.984884]	[765.0, 366.73953533172607, 1341340822.9849801]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.001245]	[765.0, 366.73953533172607, 1341340823.0013299]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.0177779]	[765.0, 366.73953533172607, 1341340823.017863]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.0341179]	[765.0, 366.73953533172607, 1341340823.0341959]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.0500441]	[765.0, 366.73953533172607, 1341340823.0501151]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.0665619]	[765.0, 366.73953533172607, 1341340823.0666361]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.083221]	[765.0, 366.73953533172607, 1341340823.0832901]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.099654]	[765.0, 366.73953533172607, 1341340823.0997241]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.116065]	[765.0, 366.73953533172607, 1341340823.1161611]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.132437]	[765.0, 366.73953533172607, 1341340823.132514]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.148876]	[765.0, 366.73953533172607, 1341340823.1489611]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.1652319]	[765.0, 366.73953533172607, 1341340823.165318]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.1817181]	[765.0, 366.73953533172607, 1341340823.181787]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.1982751]	[765.0, 366.73953533172607, 1341340823.19836]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.2146201]	[765.0, 366.73953533172607, 1341340823.214709]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.2311339]	[765.0, 366.73953533172607, 1341340823.2312319]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.2472081]	[765.0, 366.73953533172607, 1341340823.2472911]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.2637911]	[765.0, 366.73953533172607, 1341340823.26386]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.2800801]	[765.0, 366.73953533172607, 1341340823.280148]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.296644]	[765.0, 366.73953533172607, 1341340823.2967141]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.312963]	[765.0, 366.73953533172607, 1341340823.313031]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.32938]	[765.0, 366.73953533172607, 1341340823.3294489]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.3457921]	[765.0, 366.73953533172607, 1341340823.345865]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.3621261]	[765.0, 366.73953533172607, 1341340823.362195]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.3786819]	[765.0, 366.73953533172607, 1341340823.378752]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.3952219]	[765.0, 366.73953533172607, 1341340823.3952911]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.4116409]	[765.0, 366.73953533172607, 1341340823.4117379]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.4279511]	[765.0, 366.73953533172607, 1341340823.428036]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.4444001]	[765.0, 366.73953533172607, 1341340823.4444699]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.461133]	[765.0, 366.73953533172607, 1341340823.4612319]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.4772799]	[765.0, 366.73953533172607, 1341340823.4773641]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.4937179]	[765.0, 366.73953533172607, 1341340823.493788]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.5098629]	[765.0, 366.73953533172607, 1341340823.509933]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.526417]	[765.0, 366.73953533172607, 1341340823.5264859]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.542696]	[765.0, 366.73953533172607, 1341340823.5427661]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.55931]	[765.0, 366.73953533172607, 1341340823.5593791]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.5753839]	[765.0, 366.73953533172607, 1341340823.5754521]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.5921619]	[765.0, 366.73953533172607, 1341340823.592232]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.6085341]	[765.0, 366.73953533172607, 1341340823.608603]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.624897]	[765.0, 366.73953533172607, 1341340823.6249659]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.6413939]	[765.0, 366.73953533172607, 1341340823.6414621]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.65785]	[765.0, 366.73953533172607, 1341340823.6579189]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.6741271]	[765.0, 366.73953533172607, 1341340823.674197]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.690675]	[765.0, 366.73953533172607, 1341340823.6907489]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.70702]	[765.0, 366.73953533172607, 1341340823.7070899]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.723377]	[765.0, 366.73953533172607, 1341340823.7234471]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.739778]	[765.0, 366.73953533172607, 1341340823.7398479]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.7562561]	[765.0, 366.73953533172607, 1341340823.756326]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.772563]	[765.0, 366.73953533172607, 1341340823.7726319]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.789223]	[765.0, 366.73953533172607, 1341340823.7893081]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.805542]	[765.0, 366.73953533172607, 1341340823.805618]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.8221819]	[765.0, 366.73953533172607, 1341340823.822268]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.8384521]	[765.0, 366.73953533172607, 1341340823.838537]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.8545921]	[765.0, 366.73953533172607, 1341340823.8546619]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.871186]	[765.0, 366.73953533172607, 1341340823.8712549]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.887603]	[765.0, 366.73953533172607, 1341340823.8876729]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.904007]	[765.0, 366.73953533172607, 1341340823.9040749]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.9204271]	[765.0, 366.73953533172607, 1341340823.9204969]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.936847]	[765.0, 366.73953533172607, 1341340823.9369161]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.953289]	[765.0, 366.73953533172607, 1341340823.9533589]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.9696751]	[765.0, 366.73953533172607, 1341340823.9697449]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340823.986351]	[765.0, 366.73953533172607, 1341340823.986449]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.0025549]	[765.0, 366.73953533172607, 1341340824.0026309]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.018878]	[765.0, 366.73953533172607, 1341340824.018961]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.0354381]	[765.0, 366.73953533172607, 1341340824.0355229]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.0514021]	[765.0, 366.73953533172607, 1341340824.0514729]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.068131]	[765.0, 366.73953533172607, 1341340824.068203]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.0845389]	[765.0, 366.73953533172607, 1341340824.0846181]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.100929]	[765.0, 366.73953533172607, 1341340824.1009979]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.1173661]	[765.0, 366.73953533172607, 1341340824.117435]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.133796]	[765.0, 366.73953533172607, 1341340824.1338699]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.15025]	[765.0, 366.73953533172607, 1341340824.1503201]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.1666219]	[765.0, 366.73953533172607, 1341340824.1666951]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.183032]	[765.0, 366.73953533172607, 1341340824.1831009]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.1994059]	[765.0, 366.73953533172607, 1341340824.199476]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.2169659]	[765.0, 366.73953533172607, 1341340824.217051]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.2323661]	[765.0, 366.73953533172607, 1341340824.232451]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.248457]	[765.0, 366.73953533172607, 1341340824.2485261]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.2652509]	[765.0, 366.73953533172607, 1341340824.265336]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.2814751]	[765.0, 366.73953533172607, 1341340824.2815599]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.297924]	[765.0, 366.73953533172607, 1341340824.298003]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.314363]	[765.0, 366.73953533172607, 1341340824.3144469]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.3308799]	[765.0, 366.73953533172607, 1341340824.330966]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.3471539]	[765.0, 366.73953533172607, 1341340824.3472359]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.363364]	[765.0, 366.73953533172607, 1341340824.3634329]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.380017]	[765.0, 366.73953533172607, 1341340824.3800859]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.4001911]	[765.0, 366.73953533172607, 1341340824.4002609]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.4129119]	[765.0, 366.73953533172607, 1341340824.412997]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.4291921]	[765.0, 366.73953533172607, 1341340824.4292769]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.4456811]	[765.0, 366.73953533172607, 1341340824.445791]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.4667189]	[765.0, 366.73953533172607, 1341340824.466804]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.478559]	[765.0, 366.73953533172607, 1341340824.4786429]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.4949629]	[765.0, 366.73953533172607, 1341340824.495049]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.5113549]	[765.0, 366.73953533172607, 1341340824.51144]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.5278051]	[765.0, 366.73953533172607, 1341340824.527874]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.5441799]	[765.0, 366.73953533172607, 1341340824.5442491]
ball	 paddle	timestamp
[599.83340611777885, 356.56242578963679, 1341340824.560389]	[765.0, 366.73953533172607, 1341340824.5604589]
ball	 paddle	timestamp
